umap_x,umap_y,label_str
19.860777,-6.156917,Donut
7.4812946,0.5168104,Near-full
15.215382,0.36035392,Scratch
14.888178,-2.3574073,Scratch
17.070728,16.391684,Edge-Ring
13.9149475,-0.040000565,Center
13.473411,-1.5389494,Loc
12.6422,-1.713227,Center
14.133911,9.124934,Edge-Loc
13.55755,-0.4684095,Edge-Loc
12.0935135,2.31176,Edge-Loc
13.970073,-0.71752626,none
13.306375,-1.6805917,none
12.288808,-1.1736733,Scratch
13.369731,8.983372,Random
12.85144,-2.1174083,none
0.050269645,19.020054,Edge-Ring
12.075097,2.0485322,Loc
12.820667,-2.3596792,Random
12.39032,-0.56304497,Scratch
14.965683,9.138558,Edge-Ring
13.456292,-1.6423545,Donut
13.30823,-1.3544564,Loc
8.384107,-0.39954725,Donut
13.7034235,-0.6518928,Center
13.804882,0.98012346,Loc
14.713905,1.5566573,Edge-Ring
14.1814785,-0.46406174,Center
11.894972,2.5693347,Random
4.5093985,0.39842972,Random
20.433256,-5.847601,Donut
15.539892,-0.038629346,Edge-Loc
14.074752,-0.7187256,Edge-Loc
11.466961,2.3768578,Random
13.501604,1.1792831,none
13.364956,-2.9542139,none
7.0916977,10.907247,Random
11.921788,-2.3381376,Scratch
15.050233,-0.06303329,Scratch
12.988945,3.277445,none
15.441413,0.14777777,none
-5.0590405,-2.0540879,Edge-Ring
6.9244967,0.24472798,Near-full
13.930728,-0.29792944,Edge-Ring
11.568681,-1.5925722,Loc
12.489179,0.06706464,Center
13.983646,-1.8907697,none
13.489175,1.245253,Scratch
15.177237,-0.006620969,Edge-Loc
-4.967135,-2.1503642,Edge-Ring
11.995064,-0.3055411,Donut
14.885369,1.3667432,Loc
13.269667,-0.45652136,Loc
7.698121,0.96474326,Near-full
15.259697,0.234995,Loc
7.3902645,0.2683166,Random
13.201981,2.0575306,Edge-Loc
12.08674,-0.29122642,none
13.955066,2.3155425,Random
19.435696,-6.013368,Donut
12.639248,-1.1591653,Edge-Ring
15.251157,0.083767585,Loc
12.6932745,-1.7289621,Edge-Loc
8.475808,0.84357977,Random
0.7158186,11.36756,Edge-Loc
14.975583,-1.1959993,none
1.859594,6.17459,Scratch
12.080448,-1.1663152,Random
1.8711591,6.041757,none
19.480299,-5.4769616,Donut
14.890922,2.2112648,Scratch
0.05287077,19.125875,Edge-Ring
12.719497,-1.599448,Center
12.809548,-2.2221782,Random
12.741999,2.0019598,none
8.06643,0.057059404,Random
12.125655,-1.1871964,Random
20.454187,-5.8962183,Donut
13.976984,0.83989435,Edge-Loc
11.914659,-0.37327582,Donut
12.643866,-1.1164067,Edge-Loc
12.808734,-0.18274403,Scratch
19.016611,-5.6574106,Donut
12.902697,-2.233356,Scratch
12.197356,-0.2943778,Center
19.826275,-6.1278286,Donut
15.027332,-1.2099794,Edge-Loc
14.054963,-1.4816184,Edge-Loc
7.4437103,-0.14008574,Random
10.567896,2.5271673,Donut
19.953728,-5.620514,Donut
13.938449,0.66059214,Scratch
0.036813155,19.06224,Edge-Ring
15.4524975,0.08976678,Edge-Loc
0.011201719,19.123747,Edge-Ring
12.221194,-1.2508638,none
1.7005752,5.883107,Edge-Loc
1.853839,6.043123,Random
13.974201,-1.852993,none
7.607959,10.782796,Center
12.190079,1.1067767,Scratch
20.213554,-5.7995863,Donut
12.685252,2.1227002,none
14.346975,9.882474,Edge-Ring
13.113821,1.717562,Edge-Loc
16.139599,5.1815624,Edge-Ring
20.571898,-5.9025893,Donut
7.5088453,10.592487,Center
11.957266,-0.48543444,Donut
15.275909,-0.0430948,none
13.990276,0.9104056,none
12.09759,2.3690393,none
15.837372,2.0343602,Donut
13.506162,-1.9406452,Center
10.371127,-0.3455803,Center
9.617907,-5.3279037,Random
10.463597,-0.3618585,Random
4.6126885,0.3081836,Random
12.5870285,-1.6388944,Random
14.835262,-2.3545558,Center
14.032997,0.7025863,Scratch
12.6496,2.118408,none
11.089468,-0.71946377,Donut
13.850043,2.2197366,Donut
20.45098,-5.8388176,Donut
7.348839,10.6107435,Edge-Loc
13.023877,0.23936497,Edge-Loc
13.446139,-3.1277158,Center
14.4426,-0.5436852,Random
12.954094,3.3143046,Edge-Ring
10.142904,-0.7841281,Random
13.82632,2.2270286,Loc
9.764111,2.3277726,Random
12.715751,2.3123367,none
10.130131,1.120697,Loc
15.207632,4.2216763,Random
8.292726,0.033349704,Edge-Loc
10.475448,2.5753226,Donut
10.558334,2.5933974,Donut
0.13428122,18.96007,Edge-Ring
12.507079,-2.3715615,Loc
13.176279,1.7931626,Scratch
6.80167,0.13680756,Near-full
13.260316,-0.42129952,Loc
12.046947,2.26732,Loc
10.80366,2.0621338,Edge-Loc
20.20974,5.407668,Scratch
11.672721,1.742429,Donut
7.119855,10.592472,Center
19.657818,-5.7701187,Donut
-5.0054545,-2.114171,Edge-Ring
10.37888,6.2559204,Random
-5.080028,-2.0709972,Edge-Ring
9.213236,-0.49622545,Donut
12.983113,0.14011979,Scratch
13.556446,-1.7875106,Edge-Loc
12.726597,-0.588517,Edge-Loc
6.3028564,0.8586763,Near-full
14.831667,9.098803,Edge-Ring
20.16584,5.4238057,Donut
12.852993,-2.2735374,Random
10.474005,0.02445798,Center
6.302185,0.85230744,Near-full
13.425747,-3.0296562,Loc
12.759527,0.68486875,Center
12.098433,2.336657,Donut
11.956531,-2.364522,Center
13.395065,-3.126916,Random
11.924346,-2.477551,none
12.189682,-1.2093818,Random
19.74269,-5.5004144,Donut
14.862055,-1.0965787,Loc
20.334038,-5.895833,Donut
0.036637496,19.015263,Edge-Ring
-4.9701705,-2.0853233,Edge-Ring
12.025655,-0.46625254,Donut
15.278119,4.288921,Random
0.090013266,19.080114,Edge-Ring
13.884789,0.9750891,none
13.754592,9.127308,Random
13.217286,1.6713879,Scratch
7.349096,10.809963,Center
12.524006,-2.474183,Scratch
1.9217331,5.972843,Scratch
19.999962,-6.0538545,Donut
1.8284357,6.103439,Edge-Loc
7.28737,-0.5163568,Near-full
14.787161,-2.3072526,Center
12.842264,-2.3071883,Random
12.551425,0.7142851,Edge-Ring
13.714652,9.129974,Random
20.179571,5.369376,Scratch
10.427727,2.530661,Donut
4.5123806,0.40866128,Random
1.8422124,5.9980145,none
14.097663,-1.48062,Edge-Loc
11.2979355,-0.98694795,Donut
20.070097,5.4702682,none
14.2707,9.145056,Edge-Ring
16.11181,5.1536446,Edge-Ring
20.08302,5.2738237,Loc
14.875414,-2.3862884,Center
13.015561,2.2161837,Scratch
0.7323023,11.350353,Scratch
12.010736,2.2845168,none
15.374092,0.14884035,Loc
7.394076,-0.6285274,Random
19.938454,-5.7950563,Donut
12.4967,1.8116319,Loc
10.916028,-0.77307856,Center
12.625313,-0.72150505,Edge-Loc
15.381989,-0.010708885,Donut
14.213019,-2.0961368,Donut
13.110476,-1.7385046,none
10.564313,-0.9027417,Donut
7.266853,10.632218,Center
7.4222555,10.371043,Center
7.3597307,-0.27581754,Near-full
14.103841,-1.8431617,none
14.821247,-1.3014163,none
13.653418,-0.4164273,Edge-Loc
15.173926,-0.011085173,none
12.338652,1.9680032,none
7.2990446,0.5695614,Near-full
12.989823,-1.4754992,none
7.478081,10.447779,Edge-Loc
6.0309143,1.4864191,Near-full
10.710752,2.2189536,Loc
13.710613,0.059641812,Edge-Loc
14.902461,-4.944685,Scratch
14.928175,-2.445015,Center
13.538382,-1.0309187,Scratch
4.6326575,0.2821241,Random
11.954889,2.548356,Edge-Loc
19.50182,-5.780098,Donut
13.994172,0.02540787,Scratch
20.011156,-5.9646373,Donut
12.773542,-0.15214032,none
13.438633,9.015712,Random
12.539334,1.4414084,none
-0.0890622,19.196064,Edge-Ring
19.049814,-5.3964176,Donut
15.611274,4.592766,Random
13.34171,-2.064152,Loc
14.888341,-1.2095182,none
11.0914,-0.7196372,Donut
15.258588,0.14146973,Scratch
7.348499,10.525375,Center
12.887567,1.7781066,Loc
14.907127,-2.433975,Scratch
8.036523,-1.7003425,Edge-Ring
13.913838,3.285224,Loc
13.697779,-1.3278495,Donut
13.945899,1.0466106,Scratch
15.094476,-0.09104752,Loc
14.433073,-1.9987837,Loc
0.09145367,19.102608,Edge-Ring
9.802051,2.4521697,Random
13.460428,-3.190398,Edge-Loc
14.824453,2.1637998,Scratch
7.3240585,10.342887,Center
20.177649,-5.6901445,Donut
7.172021,10.522981,Center
13.665454,9.094616,Random
13.802164,-1.5440673,none
15.879378,2.008597,Donut
13.28763,-1.2948009,none
15.490021,0.15921551,Edge-Loc
12.360228,-0.5297264,Edge-Loc
1.6462321,5.908791,Edge-Loc
2.1012564,6.1499047,none
-0.053624988,19.007168,Edge-Ring
12.205784,-0.08724832,none
13.819803,2.1851187,Edge-Loc
1.8205125,5.994523,none
6.9667587,1.071815,Random
16.147587,5.2048655,Edge-Ring
7.418779,10.527949,Center
14.174621,9.214643,Edge-Ring
13.264431,-0.68341786,Donut
12.635522,0.30565247,Scratch
14.0687475,-1.2638854,Random
14.857708,-1.2062325,none
1.844846,5.982146,none
20.522552,-5.8622255,Donut
14.372619,-0.49191728,Edge-Ring
4.5854893,0.34025195,Random
-5.0696244,-2.0358505,Edge-Ring
12.738759,1.5128245,Loc
7.31387,10.337573,Center
20.149744,5.310329,none
7.6752667,0.42765164,Near-full
13.938197,-1.1721301,Scratch
14.109182,-0.75080794,Scratch
7.373723,10.828474,Center
12.189678,1.333613,Center
14.13503,-1.4602771,Edge-Loc
12.864325,2.0934613,Edge-Loc
-5.046502,-2.036084,Edge-Ring
20.091995,-5.699759,Donut
8.399493,-0.41954926,Donut
17.05408,16.408306,Edge-Ring
11.981075,-2.3422415,Scratch
20.189842,5.445765,Loc
10.762889,2.3801641,Loc
6.850101,10.972404,Center
12.961223,-1.9945695,Edge-Loc
10.433481,-0.8486701,Loc
10.378997,6.254791,Random
-5.0448027,-2.040813,Edge-Ring
13.88344,-0.08106172,Scratch
13.833513,-1.6007708,none
20.256807,5.263583,Loc
12.021955,-0.24914159,Random
15.311332,0.06238199,none
15.354004,-0.00923457,Random
9.84104,-0.39717498,Center
15.378996,0.19101416,none
13.09896,1.2050233,Loc
11.876753,2.6338732,Edge-Loc
12.148952,2.1568582,Random
12.871959,-0.982972,Loc
19.036837,-5.430025,Donut
2.0236745,6.141805,Scratch
13.778098,-0.8042636,none
20.46617,-5.872723,Donut
12.205515,0.010110129,Loc
14.903427,-4.943821,none
-5.120329,-1.9850087,Edge-Ring
7.5270767,10.420242,Center
14.397343,9.932565,Edge-Ring
13.959782,-0.52065927,Scratch
13.408059,-1.0881594,Edge-Loc
15.345702,0.18583544,Loc
-0.0157215,19.141268,Edge-Ring
7.287949,-0.5330415,Near-full
-0.016812112,19.034027,Edge-Ring
10.436476,2.5951285,Donut
0.7428876,11.339561,none
12.136336,2.2783082,Loc
6.0594597,1.4627385,Near-full
13.194195,-1.2802118,none
-0.00062581635,19.07455,Edge-Ring
15.084341,-1.296802,Random
15.509268,0.05644323,Center
12.519915,0.7388611,Edge-Ring
14.942688,9.147146,Edge-Ring
15.2514105,4.2624025,Random
13.988516,0.041978493,Scratch
12.213233,2.1570354,Center
16.574434,9.996405,Edge-Ring
0.11067076,19.002033,Edge-Ring
12.098574,2.3695562,Edge-Loc
13.002648,1.7688192,Loc
20.20248,5.4074216,none
4.6019363,0.3401947,Random
8.94307,0.9320608,Random
19.973455,-6.0732026,Donut
14.751307,9.303779,Edge-Ring
13.045891,-1.5884241,Scratch
7.203075,-0.5923723,Near-full
13.349324,-1.3950466,Scratch
12.077351,2.3328102,Center
13.781758,-0.81451,Edge-Loc
13.455296,-1.7057711,Scratch
12.948382,1.3219857,Donut
13.100007,2.2986872,Loc
13.38377,9.024222,Random
15.037621,-1.1536726,Scratch
14.357757,9.890665,Edge-Ring
13.426042,-3.111292,Random
13.663912,-1.2037232,Center
12.329074,-1.2865729,none
8.885912,0.92825145,Random
13.279796,-0.2509765,Loc
7.521838,10.751525,Center
15.862985,2.0216837,Donut
12.338451,1.8000501,Center
7.555996,10.792844,Center
12.055007,2.3493035,Scratch
7.456191,10.828594,Center
12.60537,-0.79500407,Scratch
10.78103,-0.8524922,Donut
13.893022,-0.087120935,Loc
13.8656435,-0.96626157,Edge-Loc
-8.290403,6.30321,Edge-Ring
0.13699529,19.076166,Edge-Ring
15.284081,0.20530246,none
14.89869,9.193444,Edge-Ring
15.305081,0.058153547,none
11.999759,2.3160865,Edge-Loc
10.839876,2.1006496,Edge-Ring
15.246538,0.048184495,Scratch
12.576858,1.2786416,Loc
1.6992887,5.911704,none
14.510801,-0.5216758,Edge-Ring
11.798237,-1.660942,Donut
-0.07016998,19.084812,Edge-Ring
13.454987,-1.919379,Loc
19.341923,-5.5640225,Donut
6.9034705,11.008998,Center
13.576521,-1.6387134,Loc
12.554018,-1.6327287,Donut
12.408578,-0.55154747,none
10.923816,-1.4409102,Random
1.8680446,5.9966545,none
14.387221,9.891722,Edge-Ring
12.843353,-1.2388127,Scratch
13.645892,-1.0397263,Scratch
14.605212,-0.6217953,Scratch
13.923278,0.059480254,none
20.195808,5.452748,Scratch
12.705311,1.5732316,Edge-Loc
12.623984,1.522741,none
13.33654,-2.1907508,Loc
-5.0240564,-2.1240726,Edge-Ring
13.839173,-0.18571109,Edge-Ring
13.369805,-1.5005367,Edge-Loc
14.92194,-0.22284497,none
13.825524,-0.7332439,Scratch
12.210402,2.1485877,none
12.697762,2.3300827,Edge-Ring
12.637576,-1.134907,none
13.65546,-1.1124905,Scratch
1.9996371,6.187545,none
15.599843,4.5600443,Edge-Ring
15.341098,0.056134563,Donut
20.436691,-5.9469967,Donut
14.9995,-1.2777182,Edge-Loc
13.300816,-1.3486891,none
13.830395,0.1174572,none
13.88987,-1.503166,none
7.2613096,10.664342,Center
20.156334,-6.1024203,Donut
12.915138,1.2729088,Edge-Loc
12.687193,-2.254864,Edge-Loc
11.258684,-0.9546349,Donut
13.316358,1.4259984,Scratch
1.7285304,5.983213,Edge-Loc
8.050796,-1.6825701,Edge-Ring
11.591832,-0.42224967,Donut
15.334923,0.107148625,Random
5.9341965,1.6060584,Random
13.998459,-1.7754291,Edge-Loc
13.680383,-0.84122455,Edge-Loc
10.99288,1.9464611,Edge-Loc
12.791956,-1.4597586,Scratch
13.984525,0.054034457,Loc
14.7567005,-0.9218059,Scratch
15.468679,0.0900531,Edge-Loc
1.8085558,5.9923368,Scratch
12.986314,-1.8788816,Loc
-5.1331816,-2.1863775,Edge-Ring
-4.9731975,-2.1584718,Edge-Ring
13.465522,-0.4906129,Edge-Loc
14.89879,-1.2830323,none
14.9734955,-1.2041968,none
12.764331,-2.4044602,none
13.900975,-0.33818316,Scratch
16.55579,9.985108,Edge-Ring
13.33201,-1.3914906,Edge-Loc
12.056494,0.07676864,Donut
4.624071,0.3082135,Random
15.103376,4.120355,Random
14.359092,9.877274,Edge-Ring
7.373358,-0.61424935,Near-full
4.547324,0.36057284,Random
6.960431,1.0193348,Near-full
8.036243,-1.7045994,Edge-Ring
12.816182,-2.1360908,Scratch
13.38747,-1.7682298,Scratch
16.102133,5.1436005,Edge-Ring
12.652661,-0.30370352,none
10.802368,2.0778964,Edge-Loc
6.8397408,0.16839367,Near-full
19.896753,5.2636385,Edge-Loc
8.248413,0.16511106,Donut
1.8487562,6.1521626,Scratch
17.089994,16.373026,Edge-Ring
4.5863953,0.3294173,Random
14.603786,-0.8112683,none
14.1576,-1.2371042,Scratch
7.4016066,0.6785274,Near-full
0.0025106273,19.024307,Edge-Ring
16.120852,5.162965,Edge-Ring
13.93303,3.3287373,Center
14.670699,-1.104103,Edge-Loc
19.807602,-6.161276,Donut
15.529443,0.0120813,Scratch
11.886914,1.4538071,Random
12.132659,-0.32007372,Donut
1.9221638,5.962174,Scratch
13.484347,-1.2547591,none
13.772901,-0.37546426,Edge-Loc
10.132507,2.2751298,Random
13.995922,-0.33302763,Scratch
-5.0054617,-2.0948029,Edge-Ring
11.999145,-1.9439367,Edge-Loc
10.321956,-0.75264734,Center
10.612163,-0.95176244,Center
9.822842,2.4261987,Random
11.960775,0.13051783,Donut
6.958197,10.491679,Center
14.931242,-1.1424457,Random
13.900609,1.03736,none
13.032803,-2.2721784,Scratch
14.871796,2.1943254,Edge-Loc
12.978374,-2.2249331,none
7.5433793,10.310919,Random
12.23351,-0.29554915,Edge-Loc
12.946271,0.6570025,Random
12.905455,0.37490663,none
15.262785,2.0483923,Donut
13.113056,2.5611017,Edge-Ring
13.334792,8.968214,Random
14.381,9.920816,Edge-Ring
13.555414,9.052391,Random
13.052318,1.7788408,Loc
11.2825365,-0.99258405,Donut
-5.0625906,-1.995736,Edge-Ring
15.2918625,-0.038176414,Scratch
12.974746,-1.7478328,Loc
8.3904705,-0.4060169,Donut
12.776515,0.5985402,Random
13.942673,3.3243546,Random
8.679522,0.89222044,Random
12.277394,-0.13587368,Donut
17.046217,16.416353,Edge-Ring
7.478435,10.455983,Center
12.818874,2.0358214,Loc
4.489035,0.4312973,Random
14.012958,-1.8665231,Loc
14.041748,9.177888,Random
13.752344,2.1506405,Loc
13.9505415,0.062671825,Scratch
14.388696,9.930325,Edge-Ring
12.893301,-1.6552871,Center
12.41249,1.7783159,Loc
10.509092,-0.14060745,Center
16.574232,9.9948435,Edge-Ring
7.6463194,10.576921,Center
6.8387804,0.15771759,Near-full
16.554821,9.984578,Edge-Ring
13.859402,-1.1019534,Edge-Loc
19.558563,-6.179691,Random
9.8422365,1.0916177,Edge-Loc
14.088496,9.18621,Random
15.040146,-1.2205505,Loc
13.801453,-1.5016519,Edge-Loc
12.58154,-0.6504472,Edge-Loc
6.287918,0.8732419,Near-full
12.682284,1.2836444,none
13.370325,-2.9926934,none
13.128642,1.056891,Center
14.216938,-1.8018525,none
15.50975,0.16698563,Loc
12.98891,3.2047079,Edge-Loc
8.994336,0.937459,Random
10.596361,-0.15013854,Center
7.0578847,11.133715,Center
12.440049,1.1689805,Loc
20.465075,-5.895672,Donut
11.988299,1.4718114,Loc
14.991077,0.31416884,none
19.748062,-5.9747825,Donut
14.812377,-2.3347173,Edge-Loc
11.198463,-0.94908243,Donut
6.9032288,11.131025,Center
14.6393795,-0.99537224,none
4.628423,0.26803693,Random
12.669776,2.2413542,none
12.534711,-1.3066709,Loc
13.357679,1.3195586,none
13.962187,0.931756,Edge-Loc
12.115063,2.269199,Edge-Loc
13.032661,-1.8284723,none
11.995859,2.467983,Scratch
9.942705,-0.4107853,Center
1.9175788,6.0527143,Scratch
20.373024,-5.9555073,Donut
12.202629,1.470461,none
12.794863,2.0106525,Loc
11.921872,0.05894008,Donut
-0.034022044,18.943518,Edge-Ring
14.886686,-2.4056933,Center
7.011419,10.5036335,Center
0.18432267,18.968035,Edge-Ring
10.765883,-0.57438076,Random
13.51913,0.36192882,Loc
19.399258,-6.066945,Donut
16.244043,5.2836995,Edge-Ring
13.925618,-1.0007229,none
14.471371,-2.0283768,none
13.978731,0.861841,Edge-Loc
6.2378488,0.9124462,Near-full
1.9416558,5.9581366,Scratch
15.456418,0.15232265,Edge-Loc
7.4053545,0.52567935,Random
14.872718,-4.9649224,none
0.015648467,19.065214,Edge-Ring
-5.080548,-2.0329385,Edge-Ring
14.845258,2.1581855,Scratch
12.406188,0.019267773,Center
12.243011,2.3292913,none
10.545092,2.5102832,Donut
7.3311687,-0.55034703,Near-full
12.232956,-1.1218404,Edge-Loc
12.494363,-2.5116313,Edge-Loc
7.7190337,0.9778956,Near-full
7.2054286,11.0465555,Random
20.032536,5.3998833,Loc
7.064291,10.491432,Center
2.0291722,6.1388516,Loc
12.853202,-2.3479433,Loc
20.005566,-6.1703887,Donut
15.563141,-0.10956891,Loc
7.5449085,-0.782905,Random
19.816708,-5.5858054,Donut
12.4967375,1.4849705,none
12.288581,-1.1992087,Scratch
13.3369055,-1.9998081,Scratch
17.053188,16.40978,Edge-Ring
13.480559,-0.25112325,Edge-Loc
13.113623,2.6102653,Edge-Ring
20.08181,-6.223605,Random
4.585049,0.3305177,Random
14.671001,-2.0918193,Center
16.089775,5.1345744,Edge-Ring
19.626436,-5.7327147,Donut
8.136421,0.73665607,Random
13.556326,-1.6340743,Loc
6.273869,0.87279814,Near-full
10.717526,2.1063395,Edge-Loc
14.926353,-1.338704,Center
13.794048,9.123946,Random
12.497889,1.106138,none
15.341465,0.023723822,Scratch
15.155012,-1.5368274,Edge-Loc
15.180841,0.30062103,Loc
12.2514925,-0.28322914,Loc
11.283746,-0.97588754,Donut
0.12969571,19.043196,Edge-Ring
7.0919304,10.797045,Center
4.568534,0.33491516,Random
12.618138,-1.8258007,Scratch
0.71714056,11.366511,Scratch
14.781741,-2.2826345,Center
5.874928,1.6747705,Random
13.11635,-2.3497767,none
20.394089,-5.832694,Donut
